improved,iteration,mean_fit_time,mean_score_time,mean_test_score,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,rank_test_score,split0_test_score,split1_test_score,std_fit_time,std_score_time,std_test_score
False,103,0.34064602851867676,0.0,0.9550157840008519,73,"(4, 1)",0.011666258413901844,"{'batch_size': 73, 'hidden_layer_sizes': (4, 1), 'learning_rate_init': 0.011666258413901844}",1,0.9237044875105699,0.9863270804911337,0.01878070831298828,0.0,0.031311296490281915
False,104,0.12901365756988525,0.0,0.9614040185924914,73,"(4, 1)",0.08709113308488735,"{'batch_size': 73, 'hidden_layer_sizes': (4, 1), 'learning_rate_init': 0.08709113308488735}",1,0.9415884969455288,0.9812195402394542,0.011620402336120605,0.0,0.019815521646962708
False,105,0.3009769916534424,0.0,0.9635679984885672,45,"(4, 1)",0.02880757024314355,"{'batch_size': 45, 'hidden_layer_sizes': (4, 1), 'learning_rate_init': 0.02880757024314355}",1,0.9425444019614316,0.9845915950157026,0.06658315658569336,0.0,0.02102359652713548
True,106,0.10638368129730225,0.0,0.9793394137810654,73,"(4, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9843680827834844,0.9743107447786467,0.0030077695846557617,0.0,0.005028669002418883
False,107,0.0896984338760376,0.0,0.9660545264898914,258,"(4, 4)",0.02880757024314355,"{'batch_size': 258, 'hidden_layer_sizes': (4, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9445973859367318,0.987511667043051,0.01156604290008545,0.0,0.021457140553159615
False,108,0.1463993787765503,0.0,0.9572163172363344,73,"(4, 1)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 1), 'learning_rate_init': 0.02880757024314355}",1,0.9535610465314506,0.9608715879412183,0.02137887477874756,0.0,0.0036552707048838617
True,109,0.1605931520462036,0.0,0.989720759884315,73,"(4, 27)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 27), 'learning_rate_init': 0.02880757024314355}",1,0.9880627837897177,0.9913787359789124,0.004327178001403809,0.0,0.0016579760945973354
False,110,0.2865264415740967,0.007813215255737305,0.981308580586905,73,"(4, 150)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 150), 'learning_rate_init': 0.02880757024314355}",1,0.9790915366504379,0.9835256245233722,0.010379791259765625,0.007813215255737305,0.0022170439364671557
False,111,0.10537195205688477,0.0,0.9707332204820847,247,"(4, 27)",0.02880757024314355,"{'batch_size': 247, 'hidden_layer_sizes': (4, 27), 'learning_rate_init': 0.02880757024314355}",1,0.9525506485811693,0.9889157923830002,0.02724599838256836,0.0,0.018182571900915434
False,112,0.17576098442077637,0.0,0.9746651101167733,73,"(4, 34)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 34), 'learning_rate_init': 0.02880757024314355}",1,0.9530523809972896,0.9962778392362569,0.05075693130493164,0.0,0.021612729119483642
False,113,0.15203654766082764,0.00781393051147461,0.8963111089739149,73,"(4, 27, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 27, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9691556733047983,0.823466544643031,0.07391154766082764,0.00781393051147461,0.07284456433088365
False,114,0.12896335124969482,0.0,0.9745677653156177,73,"(4, 27)",0.046547592482435084,"{'batch_size': 73, 'hidden_layer_sizes': (4, 27), 'learning_rate_init': 0.046547592482435084}",1,0.9860619636874239,0.9630735669438116,0.011657118797302246,0.0,0.011494198371806152
False,115,0.10470056533813477,0.0,0.9860762952056231,345,"(4, 27)",0.02880757024314355,"{'batch_size': 345, 'hidden_layer_sizes': (4, 27), 'learning_rate_init': 0.02880757024314355}",1,0.9830686608601306,0.9890839295511158,0.004627704620361328,0.0,0.0030076343454926158
False,116,0.05469191074371338,0.0,0.8475236562778559,156,"(4, 27)",0.02880757024314355,"{'batch_size': 156, 'hidden_layer_sizes': (4, 27), 'learning_rate_init': 0.02880757024314355}",1,0.9778041251571138,0.7172431873985978,0.02344214916229248,0.0,0.13028046887925798
True,117,0.1519380807876587,0.0,0.992614092694498,73,"(4, 15)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9940283789528898,0.9911998064361063,0.01995551586151123,0.0,0.0014142862583917393
False,118,0.23047196865081787,0.00781393051147461,0.9705149358748387,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9636066423960936,0.9774232293535838,0.04295194149017334,0.00781393051147461,0.006908293478745109
False,119,0.08594012260437012,0.007807016372680664,0.9878155135592668,144,"(4, 15)",0.02880757024314355,"{'batch_size': 144, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9785074993804316,0.9971235277381021,0.0234372615814209,0.007807016372680664,0.009308014178835256
False,120,0.14310014247894287,0.007802009582519531,0.9863648710289843,73,"(4, 12)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 12), 'learning_rate_init': 0.02880757024314355}",1,0.9898091342666184,0.9829206077913503,0.022847533226013184,0.007802009582519531,0.003444263237634082
False,121,0.23075330257415771,0.0,0.9584141432099588,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9569923078707158,0.9598359785492019,0.0036400556564331055,0.0,0.0014218353392430605
False,122,0.1523759365081787,0.0,0.9882981478879613,73,"(4, 15)",0.016644756362078933,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.016644756362078933}",1,0.983391073380876,0.9932052223950466,0.027384281158447266,0.0,0.0049070745070853294
False,123,0.15546810626983643,0.007804989814758301,0.9908127971782152,73,"(4, 15)",0.014604436166220109,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.014604436166220109}",1,0.9900775451912315,0.9915480491651991,0.016421198844909668,0.007804989814758301,0.0007352519869838203
False,124,0.18365371227264404,0.0,0.9929437008898422,73,"(4, 15)",0.015583499193579878,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.015583499193579878}",1,0.9932710163852361,0.9926163853944483,0.0430217981338501,0.0,0.0003273154953938872
False,125,0.12902510166168213,0.0,0.9883102213250636,98,"(4, 15)",0.02880757024314355,"{'batch_size': 98, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9918925450668938,0.9847278975832335,0.0352708101272583,0.0,0.0035823237418301512
False,126,0.15237581729888916,0.0,0.9860933659502731,69,"(4, 15)",0.02880757024314355,"{'batch_size': 69, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9869385772860233,0.9852481546145226,0.0429912805557251,0.0,0.0008452113357503288
False,127,0.07813262939453125,0.0,0.8574426322201715,73,"(4, 15)",0.18293202870335973,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.18293202870335973}",1,0.9663877870576145,0.7484974773827284,0.031252145767211914,0.0,0.10894515483744305
False,128,0.10516941547393799,0.0,0.988715388600087,73,"(4, 15)",0.035293837524171534,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.035293837524171534}",1,0.990832338802886,0.9865984383972879,0.004217982292175293,0.0,0.0021169502027990617
False,129,0.09375882148742676,0.0,0.9417786174718338,73,"(2, 15)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (2, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9097948827872819,0.9737623521563857,0.031255245208740234,0.0,0.0319837346845519
False,130,0.1423478126525879,0.007813096046447754,0.9919874015565536,73,"(5, 15)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (5, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9913993115610349,0.9925754915520723,0.03739762306213379,0.007813096046447754,0.0005880899955186814
False,131,0.10576272010803223,0.0,0.971204196152166,73,"(4, 15)",0.10133249973718779,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.10133249973718779}",1,0.9676613876064502,0.974747004697882,0.012006044387817383,0.0,0.0035428085457159253
False,132,0.16023266315460205,0.0,0.9915987148936108,67,"(4, 15)",0.02880757024314355,"{'batch_size': 67, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.989545589729857,0.9936518400573648,0.019603848457336426,0.0,0.002053125163753944
False,133,0.1611090898513794,0.0,0.9880125572581044,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9881157240296353,0.9879093904865737,0.010779261589050293,0.0,0.0001031667715308271
False,134,0.21491992473602295,0.0,0.9883204643059714,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9896406230229927,0.9870003055889504,0.04303133487701416,0.0,0.0013201587170211804
False,135,0.16208064556121826,0.0,0.9701776912406269,73,"(4, 1)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 1), 'learning_rate_init': 0.02880757024314355}",1,0.956796259661823,0.9835591228194306,0.052716851234436035,0.0,0.013381431578803782
False,136,0.16062748432159424,0.0,0.9876887784383275,63,"(4, 15)",0.02880757024314355,"{'batch_size': 63, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9898663398964515,0.9855112169802036,0.035625576972961426,0.0,0.002177561458123922
False,137,0.10562396049499512,0.0,0.9814823702673966,73,"(4, 15)",0.0909656780182336,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0909656780182336}",1,0.9770726686297009,0.9858920719050926,0.027494430541992188,0.0,0.004409701637695884
False,138,0.1837695837020874,0.0,0.989776904626282,50,"(4, 15)",0.02880757024314355,"{'batch_size': 50, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9880047188047085,0.9915490904478554,0.05874979496002197,0.0,0.0017721858215734576
False,139,0.10542845726013184,0.0,0.8354851146658937,73,"(4, 15)",0.13775721261275198,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.13775721261275198}",1,0.9475039647446701,0.7234662645871173,0.011672258377075195,0.0,0.11201885007877643
False,140,0.15998196601867676,0.0,0.9901215348088633,84,"(4, 15)",0.02880757024314355,"{'batch_size': 84, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9887850573339689,0.9914580122837577,0.011905908584594727,0.0,0.0013364774748944042
False,141,0.12093448638916016,0.0,0.9896001409654506,73,"(4, 22)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 22), 'learning_rate_init': 0.02880757024314355}",1,0.9909201883956471,0.9882800935352539,0.019713640213012695,0.0,0.0013200474301965914
False,142,0.1288367509841919,0.0,0.9885232737186503,234,"(4, 15)",0.02880757024314355,"{'batch_size': 234, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9922074057252449,0.9848391417120557,0.011802077293395996,0.0,0.0036841320065946204
False,143,0.1911790370941162,0.0,0.9834819436252139,73,"(4, 15)",0.019529273721831053,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.019529273721831053}",1,0.9821071665301179,0.9848567207203099,0.01928853988647461,0.0,0.0013747770950960359
False,144,0.16134130954742432,0.0,0.9065827432503198,51,"(4, 15)",0.02880757024314355,"{'batch_size': 51, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.8204156707184026,0.992749815782237,0.036328911781311035,0.0,0.08616707253191719
False,145,0.175864577293396,0.0,0.9896289047593666,50,"(4, 15)",0.02880757024314355,"{'batch_size': 50, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9876638387480383,0.9915939707706947,0.05085146427154541,0.0,0.001965066011328176
False,146,0.18362641334533691,0.0,0.9678255825915454,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9877903065439156,0.947860858639175,0.003891468048095703,0.0,0.01996472395237031
False,147,0.1229407787322998,0.0,0.9849348535468307,73,"(4, 15)",0.02445938924292774,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02445938924292774}",1,0.9851795055045421,0.9846902015891191,0.01768183708190918,0.0,0.00024465195771150583
False,148,0.334067702293396,0.0,0.9903605594516451,73,"(4, 15)",0.00892047401600491,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.00892047401600491}",1,0.9915198739762722,0.9892012449270181,0.025347590446472168,0.0,0.0011593145246270309
False,149,0.15221011638641357,0.0,0.9864089044019769,73,"(4, 15)",0.043822002369280466,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.043822002369280466}",1,0.9851941110328076,0.9876236977711461,0.01156771183013916,0.0,0.0012147933691692425
False,150,0.1366661787033081,0.0,0.9846719592570115,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9874262840586412,0.9819176344553816,0.0039719343185424805,0.0,0.0027543248016297928
False,151,0.12369704246520996,0.0,0.9032596190896566,73,"(4, 3)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 3), 'learning_rate_init': 0.02880757024314355}",1,0.8243781015394103,0.9821411366399027,0.04556775093078613,0.0,0.0788815175502462
False,152,0.14443528652191162,0.0,0.9858432597744365,73,"(9, 15)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (9, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9813033668517934,0.9903831526970795,0.011829972267150879,0.0,0.004539892922643063
False,153,0.17579925060272217,0.0,0.9851657133558122,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9838746577632791,0.9864567689483451,0.003936171531677246,0.0,0.001291055592533008
False,154,0.054704904556274414,0.0,0.808394892994052,73,"(1, 15)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (1, 15), 'learning_rate_init': 0.02880757024314355}",1,0.8059369939182636,0.8108527920698403,0.02342844009399414,0.0,0.002457899075788361
False,155,0.06669235229492188,0.007803559303283691,0.9516044312492471,73,"(4, 15)",0.18147207802251475,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.18147207802251475}",1,0.9638381785145057,0.9393706839839888,0.004191875457763672,0.007803559303283691,0.012233747265258443
False,156,0.20793330669403076,0.0,0.9773768629477406,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.9879435427030737,0.9668101831924073,0.05168020725250244,0.0,0.010566679755333208
False,157,0.1444622278213501,0.0,0.9922051712004711,73,"(12, 15)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (12, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9901740308997102,0.9942363115012318,0.0038303136825561523,0.0,0.0020311403007607916
False,158,0.12916040420532227,0.0,0.9775683573211028,73,"(4, 7)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 7), 'learning_rate_init': 0.02880757024314355}",1,0.9873710384883583,0.9677656761538473,0.011474370956420898,0.0,0.009802681167255467
False,159,0.09375929832458496,0.0,0.9611484596458874,73,"(4, 15)",0.04387303680023808,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.04387303680023808}",1,0.9558366971206799,0.9664602221710947,0.015633583068847656,0.0,0.005311762525207431
False,160,0.14177727699279785,0.0,0.9864083142129452,73,"(4, 13)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 13), 'learning_rate_init': 0.02880757024314355}",1,0.9901579810031367,0.9826586474227538,0.03822684288024902,0.0,0.0037496667901914527
False,161,0.144561767578125,0.0,0.9651475546956486,73,"(3, 15)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (3, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9413072620386559,0.9889878473526412,0.035169124603271484,0.0,0.023840292656992668
False,162,0.19159042835235596,0.0,0.9729854471744398,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.959052985011549,0.9869179093373308,0.011547684669494629,0.0,0.013932462162890902
False,163,0.1522914171218872,0.0,0.9925001606546535,73,"(4, 15)",0.01681889652124919,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.01681889652124919}",1,0.9926002664779291,0.9924000548313782,0.027276158332824707,0.0,0.0001001058232754648
False,164,0.24642229080200195,0.0,0.9889831362983507,73,"(4, 15)",0.006617870199968319,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.006617870199968319}",1,0.9867947706811646,0.9911715019155367,0.01202249526977539,0.0,0.00218836561718605
False,165,0.2167140245437622,0.0,0.9894853948258239,57,"(4, 15)",0.02880757024314355,"{'batch_size': 57, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9918124037550151,0.9871583858966327,0.029197096824645996,0.0,0.0023270089291911877
False,166,0.17751455307006836,0.007807254791259766,0.9745713605596249,73,"(4, 15, 4)",0.02880757024314355,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.02880757024314355}",1,0.97757519239365,0.9715675287255999,0.03685569763183594,0.007807254791259766,0.003003831834025028
False,167,0.11966311931610107,0.0,0.9820043796535866,84,"(4, 15)",0.02880757024314355,"{'batch_size': 84, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9799625344939705,0.9840462248132028,0.005366206169128418,0.0,0.00204184515961614
False,168,0.160070538520813,0.0,0.9917175490005462,73,"(4, 15)",0.022166678834560277,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.022166678834560277}",1,0.9931018339554091,0.9903332640456831,0.01180422306060791,0.0,0.00138428495486298
False,169,0.5769373178482056,0.0,0.9695252447785789,14,"(4, 15)",0.02880757024314355,"{'batch_size': 14, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9800232142903517,0.9590272752668063,0.01687014102935791,0.0,0.010497969511772676
False,170,0.07031416893005371,0.0,0.9549593448677343,156,"(4, 15)",0.02880757024314355,"{'batch_size': 156, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9364943077675009,0.9734243819679675,0.007807254791259766,0.0,0.018465037100233336
False,171,0.1840834617614746,0.0,0.9857624482644284,55,"(4, 15)",0.02880757024314355,"{'batch_size': 55, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.02880757024314355}",1,0.9793904222972518,0.992134474231605,0.003438711166381836,0.0,0.0063720259671765644
True,172,0.2851036787033081,0.0,0.9936814849045968,73,"(4, 15)",0.007560007718740689,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9937436939775977,0.9936192758315958,0.06633031368255615,0.0,6.220907300091838e-05
False,173,0.23044323921203613,0.0,0.9921522169695051,107,"(4, 15)",0.007560007718740689,"{'batch_size': 107, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.991297972724411,0.993006461214599,0.00396418571472168,0.0,0.0008542442450940047
False,174,0.18481647968292236,0.0,0.9105482269901193,1069,"(4, 15)",0.007560007718740689,"{'batch_size': 1069, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9888407462528657,0.8322557077273729,0.04417693614959717,0.0,0.07829251926274639
False,175,0.21639645099639893,0.0,0.9921874822468457,330,"(4, 15)",0.007560007718740689,"{'batch_size': 330, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9904170234962253,0.9939579409974661,0.044522881507873535,0.0,0.0017704587506204295
False,176,0.5836899280548096,0.0,0.9919388814326033,73,"(4, 15)",0.004687737037372043,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.004687737037372043}",1,0.9900469891836053,0.9938307736816014,0.16638946533203125,0.0,0.0018918922489980505
False,177,0.5043517351150513,0.0,0.9885951092525156,73,"(4, 15)",0.0029920755631029413,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0029920755631029413}",1,0.9861999727766856,0.9909902457283456,0.10508143901824951,0.0,0.0023951364758300064
False,178,0.1991732120513916,0.0,0.9900277849076403,237,"(4, 15)",0.007560007718740689,"{'batch_size': 237, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9910027946831848,0.989052775132096,0.027287006378173828,0.0,0.0009750097755443776
False,179,0.15233302116394043,0.0,0.9868189830117784,73,"(4, 15)",0.033140558129456224,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.033140558129456224}",1,0.9843248133762846,0.9893131526472722,0.011699914932250977,0.0,0.0024941696354937593
False,180,0.42567288875579834,0.0,0.975536178035629,73,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9649509247866397,0.9861214312846183,0.20689880847930908,0.0,0.01058525324898929
False,181,0.6603257656097412,0.0,0.9911730784843595,16,"(4, 15)",0.007560007718740689,"{'batch_size': 16, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9964989016651589,0.9858472553035602,0.08213233947753906,0.0,0.005325823180799327
False,182,0.339796781539917,0.0,0.9907442313054613,73,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 73, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.987959730890825,0.9935287317200973,0.12103009223937988,0.0,0.0027845004146361263
False,183,0.6837422847747803,0.0,0.9897280868269805,18,"(4, 15)",0.007560007718740689,"{'batch_size': 18, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9901698900217457,0.9892862836322153,0.10555601119995117,0.0,0.00044180319476522234
True,184,0.292629599571228,0.0,0.9948703201544556,78,"(4, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9963977171078754,0.993342923201036,0.05823695659637451,0.0,0.0015273969534196907
False,185,0.49643146991729736,0.0,0.9941135362990626,78,"(4, 15)",0.004354603491611644,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.004354603491611644}",1,0.994042695932637,0.9941843766654882,0.05046999454498291,0.0,7.084036642557301e-05
False,186,0.23734307289123535,0.0,0.993017016251502,192,"(4, 15)",0.007560007718740689,"{'batch_size': 192, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9932763327764957,0.9927576997265085,0.05148720741271973,0.0,0.00025931652499361363
False,187,0.4258807897567749,0.0,0.9626806232778499,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9415718892247366,0.9837893573309633,0.12105143070220947,0.0,0.021108734053113365
False,188,0.15236759185791016,0.0,0.9919837441300031,78,"(4, 15)",0.013161697661709057,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.013161697661709057}",1,0.9928411882409002,0.9911263000191062,0.011731624603271484,0.0,0.0008574441108969988
False,189,0.19932663440704346,0.0,0.991885697087998,102,"(4, 15)",0.007560007718740689,"{'batch_size': 102, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9910792981697163,0.9926920960062801,0.04306066036224365,0.0,0.0008063989182818809
False,190,0.29278385639190674,0.0,0.9948602963874775,78,"(4, 15)",0.00832115208318282,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.00832115208318282}",1,0.9964652788199161,0.993255313955039,0.004102826118469238,0.0,0.001604982432438562
False,191,0.4035531282424927,0.0,0.9857407176486936,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9952077121181824,0.9762737231792047,0.0027321577072143555,0.0,0.009466994469488843
False,192,0.15219545364379883,0.0,0.8239727246327895,78,"(1, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (1, 15), 'learning_rate_init': 0.007560007718740689}",1,0.8183719860050285,0.8295734632605507,0.027186870574951172,0.0,0.005600738627761114
False,193,0.16197192668914795,0.0,0.9891211817779418,78,"(4, 15)",0.013535928327347766,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.013535928327347766}",1,0.9871268364421175,0.991115527113766,0.0057152509689331055,0.0,0.0019943453358242658
False,194,0.3502509593963623,0.0,0.990890369769006,47,"(4, 15)",0.007560007718740689,"{'batch_size': 47, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.990125729724067,0.9916550098139452,0.040415287017822266,0.0,0.0007646400449390911
False,195,0.357147216796875,0.0,0.9933534277315773,78,"(4, 15)",0.0061565816489862046,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0061565816489862046}",1,0.9942372144749758,0.992469640988179,0.09221291542053223,0.0,0.0008837867433983959
False,196,0.417899489402771,0.0,0.992947771786028,78,"(4, 17)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 17), 'learning_rate_init': 0.007560007718740689}",1,0.9933574736311928,0.9925380699408632,0.08215296268463135,0.0,0.00040970184516475605
False,197,0.24647986888885498,0.0,0.9932650133851741,78,"(12, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (12, 15), 'learning_rate_init': 0.007560007718740689}",1,0.990586613413105,0.9959434133572432,0.003537297248840332,0.0,0.0026783999720690903
False,198,0.3867666721343994,0.0,0.9944045001019687,41,"(4, 15)",0.007560007718740689,"{'batch_size': 41, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9942788739585815,0.9945301262453559,0.019526243209838867,0.0,0.0001256261433871808
False,199,0.29624080657958984,0.0,0.9919177765411298,112,"(4, 15)",0.007560007718740689,"{'batch_size': 112, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9937254918575167,0.9901100612247429,0.0774698257446289,0.0,0.0018077153163869042
False,200,0.17611658573150635,0.0,0.993450877001261,78,"(4, 15)",0.014231388503026701,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.014231388503026701}",1,0.9918354339525568,0.9950663200499651,0.03059995174407959,0.0,0.0016154430487041462
False,201,0.19111835956573486,0.0,0.9918833083277235,305,"(4, 15)",0.007560007718740689,"{'batch_size': 305, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9906166359818457,0.9931499806736014,0.019226908683776855,0.0,0.0012666723458778506
